,Id,Label,Degree,Pageranks,Eigencentrality,Package,FinalRiskScore
12816,12816,httm-0.2.2,3,0.000035,0,httm,0.675841142
12817,12817,harvey-cd-0.23.0,11,0.000035,0,harvey-cd,0.694166031
12818,12818,uwsgi-2.0.21,1,0.000038,0.00046,uwsgi,0.671641247
12819,12819,woodchips-0.2.4,1,0.000038,0.00046,woodchips,0.758333477
12820,12820,glue-samp-0.2,4,0.000035,0,glue-samp,0.847563067
12821,12821,gprof2dot-magic-0.4,2,0.000035,0,gprof dot-magic,0.847531614
12822,12822,gprof2dot-2022.7.29,1,0.00005,0.00046,gprof dot,0.754580114
12823,12823,haas-0.8.0,1,0.000035,0,haas,0.784273418
12824,12824,stevedore-1.11.0,3,0.000065,0.00046,stevedore,0.671641247
12825,12825,gradescope-mean-0.0.5,5,0.000035,0,gradescope-mean,0.695194213
12826,12826,hacker-news-to-sqlite-0.4,4,0.000035,0,hacker-news-to-sqlite,0.695138607
12827,12827,gn-gsimporter-2.0.4,3,0.000035,0,gn-gsimporter,0.64897197
12828,12828,gurus-opendata-0.0.2,1,0.000035,0,gurus-opendata,0.711011877
12829,12829,graphviz-overlay-0.1.1,1,0.000035,0,graphviz-overlay,0.831824811
12830,12830,hub-v1-1.3.9,17,0.000035,0,hub-v,0.714500246
12831,12831,boto3-1.17.59,4,0.000037,0.00046,boto,0.49978448
12832,12832,fsspec-2021.11.1,3,0.000058,0.00142,fsspec,0.68849028
12833,12833,gcsfs-0.6.2,6,0.000037,0.00046,gcsfs,0.720843684
12834,12834,humbug-0.2.8,2,0.000037,0.00046,humbug,0.814587824
12835,12835,lz4-3.1.10,1,0.000037,0.00046,lz,0.830826478
12836,12836,s3fs-0.4.2,3,0.000037,0.00046,s fs,0.711239387
12837,12837,zarr-2.7.1,5,0.000037,0.00046,zarr,0.636913193
12838,12838,s3transfer-0.4.2,2,0.000045,0.00048,s transfer,0.750069074
12839,12839,gnewsclient-1.12,3,0.000035,0,gnewsclient,0.820490171
12840,12840,hiyapyco-0.5.1,3,0.000035,0,hiyapyco,0.775918511
12841,12841,huaweicloudsdkcae-3.1.36,1,0.000035,0,huaweicloudsdkcae,0.805086904
12842,12842,hyperspyui-1.2.0,13,0.000035,0,hyperspyui,0.649899227
12843,12843,pyqode-python-4.0.2,7,0.000037,0.00046,pyqode-python,0.770069395
12844,12844,pep8-1.7.1,1,0.00004,0.00048,pep,0.832169347
12845,12845,gluster-stats-1.2.2,1,0.000035,0,gluster-stats,0.830831311
12846,12846,harwest-0.3.2,5,0.000035,0,harwest,0.678325758
12847,12847,gitpython-3.0.6,2,0.000041,0.00046,gitpython,0.671641247
12848,12848,html2txt-0.6.0,4,0.000035,0,html txt,0.969166386
12849,12849,housecanary-0.7.1,5,0.000035,0,housecanary,0.80736898
12850,12850,hy-ipython-0.0.1.post2,2,0.000035,0,hy-ipython- post,0.671641247
12851,12851,graph-diff-0.1.1,4,0.000035,0,graph-diff,0.83656824
12852,12852,cppimport-22.8.2,4,0.000042,0.00046,cppimport,0.770111995
12853,12853,hooman-0.10.0,2,0.000035,0,hooman,0.797011276
12854,12854,gym-tic-tac-toe3d-0.0.5,3,0.000035,0,gym-tic-tac-toe d,0.832455734
12855,12855,gym-gathering-1.0.4,4,0.000035,0,gym-gathering,0.710364556
12856,12856,httpie-akamai-0.1.5,2,0.000035,0,httpie-akamai,0.831671651
12857,12857,hivenpy-1.25.0,3,0.000035,0,hivenpy,0.820877112
12858,12858,ping3-4.0.4,1,0.000045,0.00046,ping,0.641163142
12859,12859,gluon-qemu-testlab-0.0.5,1,0.000035,0,gluon-qemu-testlab,0.699984376
12860,12860,asyncssh-2.1.0,2,0.000065,0.00046,asyncssh,0.752706127
12861,12861,hifi-se-1.0.5,2,0.000035,0,hifi-se,0.711977341
12862,12862,bold-identification-0.0.25,5,0.00005,0.00046,bold-identification,0.850128333
12863,12863,gym-bandits-0.0.1,2,0.000035,0,gym-bandits,0.847644214
12864,12864,2143134-0.0.1,1,0.000035,0,,
12865,12865,htmlhexviewer-0.1.2,1,0.000035,0,htmlhexviewer,0.831810605
12866,12866,hte-0.0.28,13,0.000035,0,hte,0.733009494
12867,12867,dhlab-2.26.1,10,0.000037,0.00046,dhlab,0.651097404
12868,12868,tesseract-0.1.3,1,0.000037,0.00046,tesseract,0.671641247
12869,12869,hyperbox-brain-0.1.5,8,0.000035,0,hyperbox-brain,0.831781293
12870,12870,hdi-utils-0.0.3.1,7,0.000035,0,hdi-utils,0.831785796
12871,12871,pyimzml-1.5.3,3,0.000039,0.00046,pyimzml,0.649284934
12872,12872,goodreads2-0.3.4,4,0.000035,0,goodreads,0.80624228
12873,12873,html-cleaner-0.4.dev0,2,0.000035,0,html-cleaner- dev,0.671641247
12874,12874,greedypermutation-0.5.2,3,0.000035,0,greedypermutation,0.814988975
12875,12875,ds2-0.2.4,1,0.000045,0.00046,ds,0.831890144
12876,12876,metricspaces-0.4.0,1,0.000045,0.00046,metricspaces,0.847550075
12877,12877,helga-karma-1.3.0,1,0.000035,0,helga-karma,0.806478252
12878,12878,goldilox-0.0.24,12,0.000035,0,goldilox,0.710537521
12879,12879,pickle5-0.0.11,1,0.000037,0.00046,pickle,0.831912497
12880,12880,gps-api-0.1.6,1,0.000035,0,gps-api,0.674767782
12881,12881,hoerapi-2.0,3,0.000035,0,hoerapi,0.812069447
12882,12882,hyperchamber-0.3.1,1,0.000035,0,hyperchamber,0.813466066
12883,12883,glycowork-0.6.0,15,0.000035,0,glycowork,0.815091537
12884,12884,pubchempy-1.0.4,1,0.000037,0.00046,pubchempy,0.658413509
12885,12885,hugg-0.0.88,5,0.000035,0,hugg,0.850361344
12886,12886,ruamel-std-zipfile-0.1.0,1,0.000041,0.00046,ruamel-std-zipfile,0.671641247
12887,12887,aadhaar-py-2.0.2,2,0.000035,0,aadhaar-py,0.684068
12888,12888,types-pillow-8.3.11,1,0.00005,0.00046,types-pillow,0.547864651
12889,12889,htc-api-0.0.2,1,0.000035,0,htc-api,0.846975364
12890,12890,highspot-1.0.0,3,0.000035,0,highspot,0.700254297
12891,12891,setuptools-52.0.0,1,0.000045,0.00046,setuptools,0.400968822
12892,12892,glom-dict-0.0.2a0,1,0.000035,0,glom-dict- a,0.671641247
12893,12893,glom-20.11.0,4,0.000065,0.00046,glom,0.767553483
12894,12894,gnucash-ixbrl-1.7.0,3,0.000035,0,gnucash-ixbrl,0.849037153
12895,12895,huaweicloudsdkcts-3.1.36,1,0.000035,0,huaweicloudsdkcts,0.802191276
12896,12896,google-analytics-data-0.16.2,3,0.000035,0,google-analytics-data,0.771825821
12897,12897,http-tools-2.1.1,2,0.000035,0,http-tools,0.847466979
12898,12898,mitmproxy-6.0.2,26,0.00005,0.00046,mitmproxy,0.629930575
12899,12899,pyopenssl-20.0.1,3,0.000037,0.00048,pyopenssl,0.687555257
12900,12900,sortedcontainers-2.3.0,1,0.000037,0.00048,sortedcontainers,0.630070068
12901,12901,healthkit-to-sqlite-1.0.1,1,0.000035,0,healthkit-to-sqlite,0.694975947
12902,12902,huspacy-0.8.1,1,0.000035,0,huspacy,0.930996075
12903,12903,groot-tools-0.3.2,2,0.000035,0,groot-tools,0.832567612
12904,12904,gus-1.0.24,1,0.000035,0,gus,0.850064605
12905,12905,cliapp-1.0.9,1,0.000065,0.00046,cliapp,0.848704598
12906,12906,hsdecks-0.6.0,2,0.000035,0,hsdecks,0.833073099
12907,12907,dbj-0.1.10,1,0.00005,0.00046,dbj,0.83313204
12908,12908,graphene-pynamodb-2.3.0,8,0.000035,0,graphene-pynamodb,0.822979274
12909,12909,pynamodb-5.0.0,2,0.000039,0.00046,pynamodb,0.569020768
12910,12910,hermes-se2021-1.0.1,6,0.000035,0,hermes-se,0.831796831
12911,12911,graphanno-1.3.1,1,0.000035,0,graphanno,0.831658779
12912,12912,grinder-0.1,2,0.000035,0,grinder,0.847722899
12913,12913,ha-somecomfort-0.6.2,2,0.000035,0,ha-somecomfort,0.810543446
12914,12914,great-ai-0.1.11,22,0.000035,0,great-ai,0.699771614
12915,12915,syntok-1.4.4,2,0.000036,0.00046,syntok,0.73044145
12916,12916,language-data-1.1,2,0.000081,0.00056,language-data,0.831808666
12917,12917,marisa-trie-0.7.8,2,0.000104,0.00048,marisa-trie,0.760984632
12918,12918,gjertsentweet-0.5.2,3,0.000035,0,gjertsentweet,0.817722781
12919,12919,dict-digger-0.2.1,1,0.000045,0.00046,dict-digger,0.684352774
12920,12920,npyscreen-4.9.1,1,0.000045,0.00046,npyscreen,0.671641247
12921,12921,twitter-1.17.0,1,0.000045,0.00046,twitter,0.639765305
12922,12922,gym-minigrid-1.2.2,3,0.000035,0,gym-minigrid,0.728375021
12923,12923,globus-cli-3.12.0,7,0.000035,0,globus-cli,0.774421358
12924,12924,globus-sdk-3.17.0,4,0.000039,0.00046,globus-sdk,0.757419614
12925,12925,grafcli-0.6.0,3,0.000035,0,grafcli,0.690334608
12926,12926,climb-0.3.2,1,0.000045,0.00046,climb,0.699706546
12927,12927,helixswarm-0.7.4,2,0.000035,0,helixswarm,0.695194752
12928,12928,hibp-zetsumeishi-0.1.3,1,0.000035,0,hibp-zetsumeishi,0.847544197
12929,12929,a2rl-1.1.1,16,0.000035,0,a rl,0.657926427
12930,12930,acestream-launcher-2.1.0,1,0.000035,0,acestream-launcher,0.691267649
12931,12931,acestream-0.2.0,1,0.000065,0.00046,acestream,0.69969778
12932,12932,gym-socks-0.1.0a1,9,0.000035,0,gym-socks- a,0.671641247
12933,12933,google-cloud-optimization-1.4.1,3,0.000035,0,google-cloud-optimization,0.794198044
12934,12934,huaweicloudsdkcce-3.1.36,1,0.000035,0,huaweicloudsdkcce,0.803186028
12935,12935,gwopensci-0.2.1,1,0.000035,0,gwopensci,0.668781925
12936,12936,hikvision-isapi-wrapper-0.3.4,21,0.000035,0,hikvision-isapi-wrapper,0.807280911
12937,12937,iniconfig-1.1.1,2,0.000041,0.00094,iniconfig,0.633863657
12938,12938,packaging-20.8,3,0.000041,0.00094,packaging,0.593759389
12939,12939,pytest-6.2.1,7,0.000036,0.00046,pytest,0.456905797
12940,12940,vcrpy-4.1.1,5,0.000036,0.00046,vcrpy,0.633406315
12941,12941,gns-1.0,2,0.000035,0,gns,0.695129184
12942,12942,huaweicloud-sdk-python-1.0.28,5,0.000035,0,huaweicloud-sdk-python,0.684001048
12943,12943,keystoneauth1-3.4.0,6,0.000041,0.00046,keystoneauth,0.671641247
12944,12944,gpx-renamer-0.0.2,2,0.000035,0,gpx-renamer,0.847636443
12945,12945,reverse-geocode-1.4.1,3,0.00005,0.00046,reverse-geocode,0.800052982
12946,12946,htmlrenderer-0.1.6,2,0.000035,0,htmlrenderer,0.831524846
12947,12947,ensure-1.0.2,2,0.00005,0.00046,ensure,0.65158359
12948,12948,py-youtube-1.1.7,1,0.00005,0.00046,py-youtube,0.67549468
12949,12949,graphrepo-0.3.7,12,0.000035,0,graphrepo,0.694064081
12950,12950,diskcache-4.1.0,1,0.000037,0.00046,diskcache,0.75220722
12951,12951,gitpython-3.1.0,3,0.000048,0.00094,gitpython,0.671641247
12952,12952,lizard-1.16.6,3,0.000049,0.00139,lizard,0.738034329
12953,12953,psutil-5.7.0,1,0.000037,0.00046,psutil,0.60049988
12954,12954,py2neo-4.3.0,10,0.000037,0.00046,py neo,0.736634725
12955,12955,pydriller-1.15.1,4,0.000037,0.00046,pydriller,0.747360474
12956,12956,stomp-py-6.1.0,2,0.000037,0.00046,stomp-py,0.669763096
12957,12957,prompt-toolkit-2.0.10,4,0.00004,0.00094,prompt-toolkit,0.533771177
12958,12958,pygments-2.3.1,1,0.000038,0.00048,pygments,0.627188997
12959,12959,gohttp-0.3.3,1,0.000035,0,gohttp,0.692392978
12960,12960,groufi-0.0.3,3,0.000035,0,groufi,0.695177589
12961,12961,googlesheets-0.1,2,0.000035,0,googlesheets,0.695280987
12962,12962,normality-2.4.0,5,0.00005,0.00046,normality,0.642810554
12963,12963,gitsafe-0.1.0,6,0.000035,0,gitsafe,0.710374524
12964,12964,hienoi-0.2.0,4,0.000035,0,hienoi,0.831753489
12965,12965,nani-0.2.0,2,0.000042,0.00046,nani,0.831744942
12966,12966,abnamrolib-5.3.2,3,0.000035,0,abnamrolib,0.811041123
12967,12967,ynabinterfaceslib-1.0.4,2,0.000045,0.00046,ynabinterfaceslib,0.747198733
12968,12968,h-shap-0.1.6,2,0.000035,0,h-shap,0.684145881
12969,12969,hhjin-pytest-html-3.1.2.dev11,2,0.000035,0,hhjin-pytest-html- dev,0.671641247
12970,12970,google-cloud-mlflow-0.0.6,4,0.000035,0,google-cloud-mlflow,0.694939907
12971,12971,mlflow-1.30.1,23,0.000042,0.00046,mlflow,0.488109612
12972,12972,hynet-1.2.3,7,0.000035,0,hynet,0.574297744
12973,12973,gnome-shell-search-github-repositories-1.0.2,2,0.000035,0,gnome-shell-search-github-repositories,0.676009421
12974,12974,glycebert-0.0.3,2,0.000035,0,glycebert,0.831772174
12975,12975,gpgame-2020.0.2,1,0.000035,0,gpgame,0.711011304
12976,12976,a8ctl-0.3,9,0.000035,0,a ctl,0.847077042
12977,12977,abcpmc-0.1.2,2,0.000035,0,abcpmc,0.695442804
12978,12978,health-util-0.0.10,7,0.000035,0,health-util,0.831815694
12979,12979,gpuctl-0.3.6,3,0.000035,0,gpuctl,0.695153207
12980,12980,gs-reminder-0.4.1,2,0.000035,0,gs-reminder,0.820497998
12981,12981,git-scrape-2020.1.31.1,1,0.000035,0,git-scrape,0.710960018
12982,12982,quiz-0.3.2,3,0.000065,0.00046,quiz,0.784024475
12983,12983,gentools-1.2.1,1,0.000062,0.00048,gentools,0.671641247
12984,12984,snug-2.4.0,1,0.000062,0.00048,snug,0.721778758
12985,12985,google-cloud-gsuiteaddons-0.3.1,4,0.000035,0,google-cloud-gsuiteaddons,0.812209616
12986,12986,google-cloud-functions-tools-0.2.1,2,0.000035,0,google-cloud-functions-tools,0.684189499
12987,12987,hoist-prop-types-0.1.1,1,0.000035,0,hoist-prop-types,0.863136916
12988,12988,codemod-1.0.0,1,0.000065,0.00046,codemod,0.616158486
12989,12989,hoplite2-0.3.0,2,0.000035,0,hoplite,0.847538584
12990,12990,gunicorn-color-0.1.0,1,0.000035,0,gunicorn-color,0.831696225
12991,12991,google-cloud-gke-hub-1.8.1,4,0.000035,0,google-cloud-gke-hub,0.786006351
12992,12992,grm-0.4.0,2,0.000035,0,grm,0.694689267
12993,12993,gpssi-0.1.2,3,0.000035,0,gpssi,0.695158576
12994,12994,graphlogger-0.0.1,1,0.000035,0,graphlogger,0.831923429
12995,12995,acceptable-0.38,3,0.000035,0,acceptable,0.762736451
12996,12996,graphene-django-filter-0.6.4,8,0.000035,0,graphene-django-filter,0.799170408
12997,12997,helloworld-jia-0.0.4,1,0.000035,0,helloworld-jia,0.847582774
12998,12998,heaserver-volumes-1.0.0a17,1,0.000035,0,heaserver-volumes- a,0.671641247
12999,12999,heaserver-1.0.0a87,20,0.000065,0.00046,heaserver- a,0.671641247
13000,13000,hatchery-0.4.2,12,0.000035,0,hatchery,0.811724616
13001,13001,microcache-1.0,2,0.000037,0.00046,microcache,0.820461855
13002,13002,workdir-0.3.5,4,0.000037,0.00046,workdir,0.758019534
13003,13003,decorator-4.2.1,1,0.000067,0.00048,decorator,0.7537292
13004,13004,gs-export-0.1.2,1,0.000035,0,gs-export,0.821168079
13005,13005,outbox-0.1.8,1,0.000065,0.00046,outbox,0.821537039
13006,13006,acapy-patched-0.5.6,16,0.000035,0,acapy-patched,0.58916241
13007,13007,aiohttp-apispec-2.2.1,5,0.000037,0.00046,aiohttp-apispec,0.752369561
13008,13008,base58-2.0.1,1,0.000037,0.00046,base,0.832164164
13009,13009,configargparse-1.2.3,1,0.000037,0.00046,configargparse,0.608540586
13010,13010,markdown-3.1.1,2,0.000037,0.00046,markdown,0.859538872
13011,13011,marshmallow-3.5.1,2,0.000073,0.00094,marshmallow,0.675180959
13012,13012,py-multicodec-0.2.1,4,0.000037,0.00046,py-multicodec,0.79927503
13013,13013,pyld-2.0.1,4,0.000037,0.00046,pyld,0.763935796
13014,13014,pynacl-1.3.0,3,0.000037,0.00046,pynacl,0.717755926
13015,13015,webargs-5.5.3,2,0.000043,0.00048,webargs,0.640026444
13016,13016,morphys-1.0,1,0.000045,0.00048,morphys,0.695145243
13017,13017,groundwork-spreadsheets-0.4.4,3,0.000035,0,groundwork-spreadsheets,0.683992407
13018,13018,groundwork-0.1.17,7,0.000045,0.00046,groundwork,0.671641247
13019,13019,h5wqueue-0.1,2,0.000035,0,h wqueue,0.83188985
13020,13020,graal-0.4.4,44,0.000035,0,graal,0.645974798
13021,13021,astroid-2.11.7,5,0.000041,0.00094,astroid,0.515121592
13022,13022,bandit-1.7.4,4,0.000036,0.00046,bandit,0.701251777
13023,13023,cloc-0.2.5,3,0.000036,0.00046,cloc,0.671641247
13024,13024,dulwich-0.20.50,3,0.000036,0.00094,dulwich,0.607677935
13025,13025,gitpython-3.1.30,3,0.000046,0.00094,gitpython,0.671641247
13026,13026,isort-5.11.5,2,0.000041,0.00094,isort,0.638005231
13027,13027,perceval-0.21.3,40,0.000036,0.00046,perceval,0.60226537
13028,13028,pylint-2.13.9,7,0.000036,0.00046,pylint,0.443560138
13029,13029,setuptools-67.1.0,4,0.00005,0.00192,setuptools,0.400968822
13030,13030,stevedore-3.5.2,3,0.000046,0.00094,stevedore,0.671641247
13031,13031,markdown-it-py-1.1.0,3,0.000066,0.00096,markdown-it-py,0.636462198
13032,13032,mdit-py-plugins-0.2.8,2,0.000036,0.00048,mdit-py-plugins,0.659930941
13033,13033,sphinx-4.3.2,17,0.000036,0.00048,sphinx,0.46890645
13034,13034,sphinxcontrib-applehelp-1.0.2,2,0.000038,0.00096,sphinxcontrib-applehelp,0.717229958
13035,13035,sphinxcontrib-htmlhelp-2.0.0,2,0.000038,0.00096,sphinxcontrib-htmlhelp,0.72586338
13036,13036,aciops-2.0.0,1,0.000035,0,aciops,0.836605248
13037,13037,gnome-station-analysis-0.1.4,5,0.000035,0,gnome-station-analysis,0.821317014
13038,13038,godaddycli-0.1.4,1,0.000035,0,godaddycli,0.684597108
13039,13039,pygodaddy-0.2.2,3,0.000065,0.00046,pygodaddy,0.806355371
13040,13040,i3-workspace-names-daemon-0.15.0,1,0.000035,0,i -workspace-names-daemon,0.789016139
13041,13041,gspan-0.1.0,3,0.000035,0,gspan,0.710071248
13042,13042,copydoc-1.0.9,2,0.000045,0.00046,copydoc,0.804910766
13043,13043,googoal-0.0.1,7,0.000035,0,googoal,0.805235708
13044,13044,notutils-0.0.1,2,0.000039,0.00046,notutils,0.831837333
13045,13045,hfut-2.2.3,3,0.000035,0,hfut,0.694719892
13046,13046,hcli-core-0.11.9,3,0.000035,0,hcli-core,0.694136297
13047,13047,openai-0.27.2,4,0.000045,0.00046,openai,0.755717343
13048,13048,tiktoken-0.3.2,3,0.000045,0.00046,tiktoken,0.671641247
13049,13049,http-proxy-1.0.16,3,0.000035,0,http-proxy,0.701041089
13050,13050,google-oauth2-tool-0.0.3,11,0.000035,0,google-oauth -tool,0.968369143
13051,13051,gsindex-0.1.0,2,0.000035,0,gsindex,0.831808297
13052,13052,101703088-outlier-1.0.0,1,0.000035,0,#NAME?,0.831913216
13053,13053,hku-diabetes-0.0.2,7,0.000035,0,hku-diabetes,0.684134393
13054,13054,gym-epidemic-0.0.5,1,0.000035,0,gym-epidemic,0.695017842
13055,13055,google-cloud-iam-2.12.0,3,0.000035,0,google-cloud-iam,0.758703033
13056,13056,greatlife-io-0.0.11,5,0.000035,0,greatlife-io,0.831662509
13057,13057,habu-0.1.39,15,0.000035,0,habu,0.808673547
13058,13058,google-cloud-service-usage-1.7.1,3,0.000035,0,google-cloud-service-usage,0.786335642
13059,13059,humilis-firehose-0.3.0,1,0.000035,0,humilis-firehose,0.823107953
13060,13060,a2svm-0.1.5,2,0.000035,0,a svm,0.682905548
13061,13061,humilis-sam-0.1.3,1,0.000035,0,humilis-sam,0.69663374
13062,13062,gribmagic-0.2.2,12,0.000035,0,gribmagic,0.684647812
13063,13063,cdo-1.5.7,2,0.000037,0.00046,cdo,0.804170426
13064,13064,country-bounding-boxes-0.2.3,2,0.000037,0.00046,country-bounding-boxes,0.81295633
13065,13065,dask-2021.9.1,7,0.000037,0.00046,dask,0.599804981
13066,13066,xarray-0.19.0,4,0.000037,0.00046,xarray,0.550252534
13067,13067,gkms-0.0.1,2,0.000035,0,gkms,0.984228657
13068,13068,google-cloud-kms-1.4.2,4,0.00005,0.00046,google-cloud-kms,0.745625903
13069,13069,gocddash-2.1,13,0.000035,0,gocddash,0.684383957
13070,13070,pylibmc-1.6.3,1,0.000037,0.00046,pylibmc,0.739662458
13071,13071,hohoho-0.2,1,0.000035,0,hohoho,0.695409628
13072,13072,whitespace-1.0.0b8,1,0.000065,0.00046,whitespace- b,0.671641247
13073,13073,iapp-2020.11.5.17.26.13,3,0.000035,0,iapp,0.956156166
13074,13074,google-cloud-tpu-1.9.0,3,0.000035,0,google-cloud-tpu,0.789558744
13075,13075,hackernews-scraper-1.0.2,1,0.000035,0,hackernews-scraper,0.663114526
13076,13076,huaweicloudsdkhilens-3.1.36,1,0.000035,0,huaweicloudsdkhilens,0.804517122
13077,13077,hclust2-1.0.0,4,0.000035,0,hclust,0.828073802
13078,13078,hatlib-0.0.39,4,0.000035,0,hatlib,0.699305972
13079,13079,hmongo-0.1,1,0.000035,0,hmongo,0.831915872
13080,13080,hehe-maker-1.3.19,3,0.000035,0,hehe-maker,0.846560125
13081,13081,markovify-0.9.4,2,0.000045,0.00046,markovify,0.730621213
13082,13082,pdfminer-20191125,2,0.000045,0.00046,pdfminer,0.768964578
13083,13083,gym-square-0.0.1,1,0.000035,0,gym-square,0.831802709
13084,13084,gripql-0.7.0,1,0.000035,0,gripql,0.793722635
13085,13085,hive-tagbot-0.1.1,4,0.000035,0,hive-tagbot,0.820993567
13086,13086,gotm-1.0.4,2,0.000035,0,gotm,0.831768596
13087,13087,elevate-0.1.3,1,0.00005,0.00046,elevate,0.695613297
13088,13088,gstiles-0.0.4,1,0.000035,0,gstiles,0.832237533
13089,13089,harpy3-0.3.1,1,0.000035,0,harpy,0.684083478
13090,13090,golomb-coding-1.0.6,2,0.000035,0,golomb-coding,0.832640008
13091,13091,minimal-binary-coding-1.0.2,1,0.00005,0.00046,minimal-binary-coding,0.832153237
13092,13092,unary-coding-1.0.5,1,0.00005,0.00046,unary-coding,0.758332068
13093,13093,gtasker-1.0.1,5,0.000035,0,gtasker,0.831838108
13094,13094,gpustat-0.6.0,5,0.000041,0.00046,gpustat,0.764192151
13095,13095,rich-12.4.1,3,0.000041,0.00046,rich,0.65949082
13096,13096,gymie-0.5.4,3,0.000035,0,gymie,0.710920182
13097,13097,eventlet-0.28.0,5,0.000045,0.00046,eventlet,0.573234228
13098,13098,uuid-1.30,1,0.000045,0.00046,uuid,0.758439255
13099,13099,hotstepper-1.0.10,9,0.000035,0,hotstepper,0.813153908
13100,13100,numpy-indexed-0.3.5,3,0.000038,0.00046,numpy-indexed,0.671641247
13101,13101,greeclimate-1.4.1,2,0.000035,0,greeclimate,0.664310921
13102,13102,gpkg-tfserve-0.5.0,3,0.000035,0,gpkg-tfserve,0.831745166
13103,13103,whitenoise-6.4.0,1,0.000045,0.00046,whitenoise,0.65024614
13104,13104,gym-toytext-0.26.0,1,0.000035,0,gym-toytext,0.821044324
13105,13105,http-interceptor-0.1.3,2,0.000035,0,http-interceptor,0.832157814
13106,13106,glare-5.0.1,40,0.000035,0,glare,0.639109652
13107,13107,glance-store-4.3.0,12,0.000036,0.00046,glance-store,0.671641247
13108,13108,keystonemiddleware-10.2.0,15,0.000036,0.00046,keystonemiddleware,0.671641247
13109,13109,microversion-parse-1.0.1,2,0.000036,0.00046,microversion-parse,0.671641247
13110,13110,oslo-concurrency-5.1.1,10,0.000048,0.0024,oslo-concurrency,0.671641247
13111,13111,oslo-messaging-14.2.0,18,0.000038,0.00094,oslo-messaging,0.671641247
13112,13112,oslo-middleware-5.1.1,13,0.000038,0.00096,oslo-middleware,0.671641247
13113,13113,oslo-policy-4.1.1,9,0.000036,0.00046,oslo-policy,0.671641247
13114,13114,oslo-service-3.1.1,16,0.000038,0.00096,oslo-service,0.671641247
13115,13115,oslo-versionedobjects-3.1.0,12,0.000036,0.00046,oslo-versionedobjects,0.671641247
13116,13116,osprofiler-3.4.3,8,0.000036,0.00046,osprofiler,0.671641247
13117,13117,paste-3.5.2,4,0.000038,0.00096,paste,0.72958386
13118,13118,taskflow-5.1.0,13,0.000036,0.00046,taskflow,0.671641247
13119,13119,wsme-0.11.0,5,0.000036,0.00046,wsme,0.671641247
13120,13120,pycadf-3.1.1,6,0.000037,0.00048,pycadf,0.671641247
